,answer_name,answer_agreement,answer_price,answer_satisfaction,city,model_landlord,model_renter,renter_name,experiment_id,interview_partner,correct_character
609,Max Müller,Yes,1.050,8.0,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,9fb92ca8-47ad-4aec-adef-30db096ece1c,renter,1.0
610,Peter Schmidt,Yes,880,Null,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,bd577973-bdab-4722-a393-0a71bd7f89da,landlord,1.0
611,Max Müller,Yes,890,10.0,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,bd577973-bdab-4722-a393-0a71bd7f89da,renter,1.0
612,Peter Schmidt,Yes,700,7.0,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,c3318977-406d-47cf-81e1-56671e2251ce,landlord,1.0
613,Max Müller,Yes,700,Null,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,c3318977-406d-47cf-81e1-56671e2251ce,renter,1.0
614,Peter Schmidt,No,Null,Null,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,c9be9c06-36b3-4a6b-8d5f-44b6032f7729,landlord,1.0
615,Max Müller,No,Null,1.0,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,c9be9c06-36b3-4a6b-8d5f-44b6032f7729,renter,1.0
616,Peter Schmidt,Yes,845,Null,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,d20d6d0d-c43a-4869-9239-61a7b16dcd6e,landlord,1.0
617,Max Müller,Yes,845,Null,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,d20d6d0d-c43a-4869-9239-61a7b16dcd6e,renter,1.0
618,Peter Schmidt,Yes,687,Null,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,d6480050-4d2b-4174-9ad6-cbf0e9d8dfc6,landlord,1.0
619,Max Müller,Yes,687,Null,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,d6480050-4d2b-4174-9ad6-cbf0e9d8dfc6,renter,1.0
620,Peter Schmidt,Yes,900,8.0,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,f2ea4925-0216-4d95-84f8-e3c045eb8212,landlord,1.0
621,Max Müller,Yes,900,Null,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,f2ea4925-0216-4d95-84f8-e3c045eb8212,renter,1.0
622,Peter Schmidt,Yes,1.250,8.0,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,f9439be1-d1c7-495d-b597-67cb65c060dd,landlord,1.0
623,Max Müller,Yes,1.250,Null,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,f9439be1-d1c7-495d-b597-67cb65c060dd,renter,1.0
624,Peter Schmidt,Yes,875,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,0453ba46-f40e-4680-bd2e-e635c63407f0,landlord,1.0
625,Max Müller,Yes,875,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,0453ba46-f40e-4680-bd2e-e635c63407f0,renter,1.0
626,Peter Schmidt,No,Null,5.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,0541ec44-4362-4731-a8a9-eb66f8b58f45,landlord,1.0
627,Max Müller,No,Null,5.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,0541ec44-4362-4731-a8a9-eb66f8b58f45,renter,1.0
628,Peter Schmidt,Yes,800,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,0fc50f85-3245-4763-a9e8-0ff457cf76ce,landlord,1.0
629,Max Müller,Yes,800,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,0fc50f85-3245-4763-a9e8-0ff457cf76ce,renter,1.0
630,Peter Schmidt,Yes,675,7.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,2121235e-dfcd-4ffc-922f-c2f20791e3d8,landlord,1.0
631,Max Müller,Yes,675,9.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,2121235e-dfcd-4ffc-922f-c2f20791e3d8,renter,1.0
632,Peter Schmidt,No,Null,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,22deaab1-be8b-4d7e-98ee-d101fb76ee4d,landlord,1.0
633,Max Müller,No,575,0.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,22deaab1-be8b-4d7e-98ee-d101fb76ee4d,renter,1.0
634,Peter Schmidt,Yes,765,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,239d02da-c238-42a5-9e88-1cfb791e6ecd,landlord,1.0
635,Max Müller,Yes,765,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,239d02da-c238-42a5-9e88-1cfb791e6ecd,renter,1.0
636,Peter Schmidt,No,700,5.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,27cfa8ac-513f-455c-9aea-d3ca6376fd11,landlord,1.0
637,Max Müller,No,700,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,27cfa8ac-513f-455c-9aea-d3ca6376fd11,renter,1.0
638,Peter Schmidt,No,Null,1.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,2a3cdedf-eaff-49eb-bf46-da9c85b0e9e0,landlord,1.0
639,Max Müller,No,Null,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,2a3cdedf-eaff-49eb-bf46-da9c85b0e9e0,renter,1.0
640,Peter Schmidt,Yes,785,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,2d4ddf7a-ed43-484e-b589-00c9513a5f45,landlord,1.0
641,Max Müller,Yes,785,10.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,2d4ddf7a-ed43-484e-b589-00c9513a5f45,renter,1.0
642,Peter Schmidt,Yes,1050,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,3080bf7a-316d-441c-801e-b1779441bcb9,landlord,1.0
643,Max Müller,Yes,1050,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,3080bf7a-316d-441c-801e-b1779441bcb9,renter,1.0
644,Peter Schmidt,Yes,650,8.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,4b8889e4-65ca-4eb4-9d6d-77945b5f687e,landlord,1.0
645,Max Müller,No,Null,0.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,4b8889e4-65ca-4eb4-9d6d-77945b5f687e,renter,1.0
646,Peter Schmidt,No,Null,1.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,4bb1fc34-edca-4489-9da5-5e2134c0b16c,landlord,1.0
647,Max Müller,No,Null,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,4bb1fc34-edca-4489-9da5-5e2134c0b16c,renter,1.0
648,Peter Schmidt,No,Null,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,68977d2c-52b5-45c4-a549-c4992388eb31,landlord,1.0
649,Max Müller,No,Null,5.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,68977d2c-52b5-45c4-a549-c4992388eb31,renter,1.0
650,Peter Schmidt,Yes,785,10.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,7190e7ed-f8d7-4772-bb67-649577dd2182,landlord,1.0
651,Max Müller,Yes,785,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,7190e7ed-f8d7-4772-bb67-649577dd2182,renter,1.0
652,Peter Schmidt,Yes,595,7.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,72b7cea6-14d6-469a-b238-64f699f5b43f,landlord,1.0
653,Max Müller,Yes,595,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,72b7cea6-14d6-469a-b238-64f699f5b43f,renter,1.0
654,Peter Schmidt,Yes,725,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,788d4c91-55ed-4c9d-af54-dc8708010152,landlord,1.0
655,Max Müller,Yes,725,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,788d4c91-55ed-4c9d-af54-dc8708010152,renter,1.0
656,Peter Schmidt,Yes,700,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,7c1e57b6-9c40-4998-806f-d0c9a5cf6ad1,landlord,1.0
657,Max Müller,Yes,700,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,7c1e57b6-9c40-4998-806f-d0c9a5cf6ad1,renter,1.0
658,Peter Schmidt,Yes,775,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,a13cc4e7-a617-4808-98ab-1f16ed2a993c,landlord,1.0
659,Max Müller,Yes,775,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,a13cc4e7-a617-4808-98ab-1f16ed2a993c,renter,1.0
660,Peter Schmidt,Yes,750,8.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,af963717-7387-4592-a6da-bc07330527ab,landlord,1.0
661,Max Müller,Yes,750,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,af963717-7387-4592-a6da-bc07330527ab,renter,1.0
662,Max Müller,Yes,735,8.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,b57997e3-29e1-4fef-90fc-ed2375e9d355,landlord,0.0
663,Max Müller,Yes,735,8.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,b57997e3-29e1-4fef-90fc-ed2375e9d355,renter,1.0
664,Peter Schmidt,No,Null,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,e2dff117-e2db-4417-96d2-ae10e7b30f7a,landlord,1.0
665,Max Müller,No,Null,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,e2dff117-e2db-4417-96d2-ae10e7b30f7a,renter,1.0
666,Peter Schmidt,No,Null,1.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,e87a8f02-3aaf-4c04-b113-e9b6c1b8afe8,landlord,1.0
667,Max Müller,No,Null,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,e87a8f02-3aaf-4c04-b113-e9b6c1b8afe8,renter,1.0
668,Peter Schmidt,Yes,700,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,ee53eb2f-8505-4675-9abc-36ab687ed459,landlord,1.0
669,Max Müller,Yes,700,8.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,ee53eb2f-8505-4675-9abc-36ab687ed459,renter,1.0
670,Peter Schmidt,Yes,550,8.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,f896a99e-8b09-47b4-9a55-a246aaeefab8,landlord,1.0
671,Max Müller,Yes,550,9.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,f896a99e-8b09-47b4-9a55-a246aaeefab8,renter,1.0
672,Peter Schmidt,Yes,950,8.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,ff1f2ad1-c7e8-4399-92aa-4d07150fef20,landlord,1.0
673,Max Müller,Yes,950,8.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Max Müller,ff1f2ad1-c7e8-4399-92aa-4d07150fef20,renter,1.0
674,Peter Schmidt,Yes,1.100,7.0,München,Yi-34B-Chat,Yi-34B-Chat,Max Müller,02acea39-1018-4557-995b-3082499c7cad,landlord,1.0
675,Max Müller,Yes,1.100,Null,München,Yi-34B-Chat,Yi-34B-Chat,Max Müller,02acea39-1018-4557-995b-3082499c7cad,renter,1.0
676,Peter Schmidt,Yes,700,7.0,München,Yi-34B-Chat,Yi-34B-Chat,Max Müller,096a6fd2-8d75-4168-a812-5675187b4027,landlord,1.0
677,Max Müller,No,Null,5.0,München,Yi-34B-Chat,Yi-34B-Chat,Max Müller,096a6fd2-8d75-4168-a812-5675187b4027,renter,1.0
678,Peter Schmidt,Yes,890,Null,München,Yi-34B-Chat,Yi-34B-Chat,Max Müller,23091cd6-b783-4773-9c9d-0035be006771,landlord,1.0
679,Max Müller,Yes,890,Null,München,Yi-34B-Chat,Yi-34B-Chat,Max Müller,23091cd6-b783-4773-9c9d-0035be006771,renter,1.0
680,Peter Schmidt,Yes,7,Null,München,Yi-34B-Chat,Yi-34B-Chat,Max Müller,25851312-71f9-4fc4-868b-af21239cb760,landlord,1.0
681,Max Müller,Yes,Null,Null,München,Yi-34B-Chat,Yi-34B-Chat,Max Müller,25851312-71f9-4fc4-868b-af21239cb760,renter,1.0
682,Peter Schmidt,No,Null,1.0,München,Yi-34B-Chat,Yi-34B-Chat,Max Müller,3c2293b4-714c-4f93-bb38-a7afca8655b8,landlord,1.0
683,Max Müller,No,Null,Null,München,Yi-34B-Chat,Yi-34B-Chat,Max Müller,3c2293b4-714c-4f93-bb38-a7afca8655b8,renter,1.0
684,Peter Schmidt,No,Null,Null,München,Yi-34B-Chat,Yi-34B-Chat,Max Müller,3c8824d0-137d-4e48-92c5-ebc41ec6a3e2,landlord,1.0
685,Max Müller,No,Null,Null,München,Yi-34B-Chat,Yi-34B-Chat,Max Müller,3c8824d0-137d-4e48-92c5-ebc41ec6a3e2,renter,1.0
686,Peter Schmidt,Yes,900,Null,München,Yi-34B-Chat,Yi-34B-Chat,Max Müller,4f4d991e-7c7e-402f-bf07-5101c97c24e5,landlord,1.0
687,Max Müller,Yes,900,Null,München,Yi-34B-Chat,Yi-34B-Chat,Max Müller,4f4d991e-7c7e-402f-bf07-5101c97c24e5,renter,1.0
688,Peter Schmidt,Yes,1.100,Null,München,Yi-34B-Chat,Yi-34B-Chat,Max Müller,71b4f760-f7bd-4cd3-806a-2a204cb104e2,landlord,1.0
689,Max Müller,Yes,1.100,8.0,München,Yi-34B-Chat,Yi-34B-Chat,Max Müller,71b4f760-f7bd-4cd3-806a-2a204cb104e2,renter,1.0
690,Peter Schmidt,Yes,975,9.0,München,Yi-34B-Chat,Yi-34B-Chat,Max Müller,71e41a10-9556-4a6a-bb9f-aa0cf8c616df,landlord,1.0
691,Max Müller,Yes,975,Null,München,Yi-34B-Chat,Yi-34B-Chat,Max Müller,71e41a10-9556-4a6a-bb9f-aa0cf8c616df,renter,1.0
692,Peter Schmidt,Yes,1.050,8.0,München,Yi-34B-Chat,Yi-34B-Chat,Max Müller,77e86cb4-105a-4b05-af58-73fe8ba2bcd5,landlord,1.0
693,Max Müller,No,1.050,1.0,München,Yi-34B-Chat,Yi-34B-Chat,Max Müller,77e86cb4-105a-4b05-af58-73fe8ba2bcd5,renter,1.0
694,Peter Schmidt,Yes,800,8.0,München,Yi-34B-Chat,Yi-34B-Chat,Max Müller,8aa2e79c-ac69-4b98-a5f6-d3221f9a047a,landlord,1.0
695,Max Müller,Yes,800,Null,München,Yi-34B-Chat,Yi-34B-Chat,Max Müller,8aa2e79c-ac69-4b98-a5f6-d3221f9a047a,renter,1.0
696,Peter Schmidt,Yes,850,Null,München,Yi-34B-Chat,Yi-34B-Chat,Max Müller,91e4d8c8-a0ab-4a83-848f-e0fd5256fb8d,landlord,1.0
697,Max Müller,Yes,850,10.0,München,Yi-34B-Chat,Yi-34B-Chat,Max Müller,91e4d8c8-a0ab-4a83-848f-e0fd5256fb8d,renter,1.0
698,Peter Schmidt,Yes,800,10.0,München,Yi-34B-Chat,Yi-34B-Chat,Max Müller,92e0c86e-e3dc-4a6b-ab13-a6bfb813f9c6,landlord,1.0
699,Max Müller,Yes,800,Null,München,Yi-34B-Chat,Yi-34B-Chat,Max Müller,92e0c86e-e3dc-4a6b-ab13-a6bfb813f9c6,renter,1.0
700,Peter Schmidt,Yes,1250,Null,München,Yi-34B-Chat,Yi-34B-Chat,Max Müller,a22f6f41-bdce-41fe-a9b8-cf495aa68e87,landlord,1.0
701,Max Müller,Yes,1250,8.0,München,Yi-34B-Chat,Yi-34B-Chat,Max Müller,a22f6f41-bdce-41fe-a9b8-cf495aa68e87,renter,1.0
702,Peter Schmidt,Yes,1.050,10.0,München,Yi-34B-Chat,Yi-34B-Chat,Max Müller,a41fdf23-4f69-41a5-9a97-1b6589eba521,landlord,1.0
703,Max Müller,Yes,1.050,Null,München,Yi-34B-Chat,Yi-34B-Chat,Max Müller,a41fdf23-4f69-41a5-9a97-1b6589eba521,renter,1.0
704,Peter Schmidt,Yes,1.325,Null,München,Yi-34B-Chat,Yi-34B-Chat,Max Müller,a88eb8eb-88f5-4c2a-ae9a-d3ed31a44095,landlord,1.0
705,Max Müller,Yes,1.325,8.0,München,Yi-34B-Chat,Yi-34B-Chat,Max Müller,a88eb8eb-88f5-4c2a-ae9a-d3ed31a44095,renter,1.0
706,Peter Schmidt,Yes,725,9.0,München,Yi-34B-Chat,Yi-34B-Chat,Max Müller,b60d82bd-c112-4654-9e63-9535d618c5ff,landlord,1.0
707,Max Müller,Yes,725,10.0,München,Yi-34B-Chat,Yi-34B-Chat,Max Müller,b60d82bd-c112-4654-9e63-9535d618c5ff,renter,1.0
708,Peter Schmidt,Yes,1.200,Null,München,Yi-34B-Chat,Yi-34B-Chat,Max Müller,b96a6747-1122-456e-8175-54fa3b9a2fa8,landlord,1.0
709,Max Müller,Yes,1.200,Null,München,Yi-34B-Chat,Yi-34B-Chat,Max Müller,b96a6747-1122-456e-8175-54fa3b9a2fa8,renter,1.0
710,Peter Schmidt,Yes,590,Null,München,Yi-34B-Chat,Yi-34B-Chat,Max Müller,c0946397-113e-432b-b79e-ec2ce4a6830c,landlord,1.0
711,Max Müller,Yes,590,Null,München,Yi-34B-Chat,Yi-34B-Chat,Max Müller,c0946397-113e-432b-b79e-ec2ce4a6830c,renter,1.0
712,Peter Schmidt,Yes,950,8.0,München,Yi-34B-Chat,Yi-34B-Chat,Max Müller,c6fec1e9-6412-4f21-a55a-279c4043fb1e,landlord,1.0
713,Max Müller,Yes,950,Null,München,Yi-34B-Chat,Yi-34B-Chat,Max Müller,c6fec1e9-6412-4f21-a55a-279c4043fb1e,renter,1.0
714,Peter Schmidt,Yes,1080,Null,München,Yi-34B-Chat,Yi-34B-Chat,Max Müller,cc3216c3-ece4-4331-b888-f2788bf4959b,landlord,1.0
715,Max Müller,Yes,1080,8.0,München,Yi-34B-Chat,Yi-34B-Chat,Max Müller,cc3216c3-ece4-4331-b888-f2788bf4959b,renter,1.0
716,Peter Schmidt,Yes,1.150,Null,München,Yi-34B-Chat,Yi-34B-Chat,Max Müller,ce1b6b10-0b39-46ed-b930-022aec576c14,landlord,1.0
717,Max Müller,Yes,1150,Null,München,Yi-34B-Chat,Yi-34B-Chat,Max Müller,ce1b6b10-0b39-46ed-b930-022aec576c14,renter,1.0
718,Peter Schmidt,Yes,1.650,Null,München,Yi-34B-Chat,Yi-34B-Chat,Max Müller,dfdcb886-e0b4-40c2-8c7e-296f579328f1,landlord,1.0
719,Max Müller,Yes,1.650,Null,München,Yi-34B-Chat,Yi-34B-Chat,Max Müller,dfdcb886-e0b4-40c2-8c7e-296f579328f1,renter,1.0
720,Peter Schmidt,No,Null,Null,München,Yi-34B-Chat,Yi-34B-Chat,Max Müller,e516d12a-99c0-4030-9237-3343a89f69c7,landlord,1.0
721,Max Müller,Yes,840,Null,München,Yi-34B-Chat,Yi-34B-Chat,Max Müller,e516d12a-99c0-4030-9237-3343a89f69c7,renter,1.0
722,Peter Schmidt,Yes,2.000,Null,München,Yi-34B-Chat,Yi-34B-Chat,Max Müller,f438c4a2-1540-4797-b058-842963907487,landlord,1.0
723,Max Müller,Yes,2.000,Null,München,Yi-34B-Chat,Yi-34B-Chat,Max Müller,f438c4a2-1540-4797-b058-842963907487,renter,1.0
724,Peter Schmidt,Yes,700,8.0,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,06ef244a-40fc-4163-9be8-d4ae5ac3be30,landlord,1.0
725,Yi-Nuo,Yes,700,Null,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,06ef244a-40fc-4163-9be8-d4ae5ac3be30,renter,1.0
726,Peter Schmidt,Yes,1.100,Null,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,15cf9269-bdf3-407b-ba66-cf2b8366eae3,landlord,1.0
727,Yi-Nuo,Yes,1.100,Null,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,15cf9269-bdf3-407b-ba66-cf2b8366eae3,renter,1.0
728,Peter Schmidt,No,Null,5.0,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,28fda55a-beab-4920-9c6e-6b27e6c62a9b,landlord,1.0
729,Yi-Nuo,Yes,1075,Null,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,28fda55a-beab-4920-9c6e-6b27e6c62a9b,renter,1.0
730,Peter Schmidt,No,Null,Null,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,2ea8e5dd-f9f8-41f8-8197-1c283bfa2172,landlord,1.0
731,Yi-Nuo,No,Null,5.0,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,2ea8e5dd-f9f8-41f8-8197-1c283bfa2172,renter,1.0
732,Peter Schmidt,No,725,1.0,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,2f5ec3cb-6f02-42de-bdeb-5aa08b7c1f88,landlord,1.0
733,Yi-Nuo,No,Null,Null,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,2f5ec3cb-6f02-42de-bdeb-5aa08b7c1f88,renter,1.0
734,Peter Schmidt,Yes,800,7.0,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,356523bc-8fcd-4dc4-bd96-6fcb5a460937,landlord,1.0
735,Yi-Nuo,Yes,800,Null,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,356523bc-8fcd-4dc4-bd96-6fcb5a460937,renter,1.0
736,Peter Schmidt,Yes,800,8.0,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,3bc768e5-c37c-46dd-ac28-2d3bc603227c,landlord,1.0
737,Yi-Nuo,No,Null,Null,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,3bc768e5-c37c-46dd-ac28-2d3bc603227c,renter,1.0
738,Peter Schmidt,No,Null,5.0,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,53489a62-8e31-4744-a914-938d2e3791dc,landlord,1.0
739,Yi-Nuo,No,Null,Null,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,53489a62-8e31-4744-a914-938d2e3791dc,renter,1.0
740,Yi-Nuo,Yes,750,Null,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,557c7fbb-e813-40a7-844e-0049fd40984a,landlord,0.0
741,Yi-Nuo,Yes,750,Null,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,557c7fbb-e813-40a7-844e-0049fd40984a,renter,1.0
742,Peter Schmidt,Yes,825,7.0,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,6b827a06-0c71-4962-ad0c-bd0dfcd49f94,landlord,1.0
743,Yi-Nuo,Yes,825,Null,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,6b827a06-0c71-4962-ad0c-bd0dfcd49f94,renter,1.0
744,Peter Schmidt,No,Null,Null,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,7685db0b-6725-47a6-acd5-e388e58e1cb3,landlord,1.0
745,Yi-Nuo,Yes,850,Null,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,7685db0b-6725-47a6-acd5-e388e58e1cb3,renter,1.0
746,Peter Schmidt,No,Null,0.0,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,78955365-247e-4793-87d8-b1ef24f38187,landlord,1.0
747,Yi-Nuo,No,Null,Null,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,78955365-247e-4793-87d8-b1ef24f38187,renter,1.0
748,Peter Schmidt,Yes,1.050,8.0,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,7dfbbb3f-b267-40a8-8c74-983c07eed953,landlord,1.0
749,Yi-Nuo,Yes,1.050,Null,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,7dfbbb3f-b267-40a8-8c74-983c07eed953,renter,1.0
750,Peter Schmidt,No,Null,5.0,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,7f699f94-70cf-4316-86de-7fb2cfea72f1,landlord,1.0
751,Yi-Nuo,No,1.200,5.0,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,7f699f94-70cf-4316-86de-7fb2cfea72f1,renter,1.0
752,Peter Schmidt,Yes,900,8.0,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,82263417-a86a-4082-9db9-13b2579e7941,landlord,1.0
753,Yi-Nuo,No,Null,Null,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,82263417-a86a-4082-9db9-13b2579e7941,renter,1.0
754,Peter Schmidt,Yes,920,Null,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,877d0233-8527-440d-8a4b-3d53d43f9d13,landlord,1.0
755,Yi-Nuo,Yes,920,7.0,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,877d0233-8527-440d-8a4b-3d53d43f9d13,renter,1.0
756,Peter Schmidt,No,1.050,5.0,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,89717b05-dd13-45ce-a421-12f8e9708496,landlord,1.0
757,Yi-Nuo,Yes,1.050,10.0,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,89717b05-dd13-45ce-a421-12f8e9708496,renter,1.0
758,Peter Schmidt,No,Null,Null,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,8d02253f-7778-46a4-a0bc-5339c9a80835,landlord,1.0
759,Yi-Nuo,No,Null,1.0,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,8d02253f-7778-46a4-a0bc-5339c9a80835,renter,1.0
760,Peter Schmidt,Yes,575,Null,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,9e510138-b1e8-4bce-b35b-6b986af94f3c,landlord,1.0
761,Yi-Nuo,Yes,575,10.0,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,9e510138-b1e8-4bce-b35b-6b986af94f3c,renter,1.0
762,Peter Schmidt,Yes,680,8.0,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,c1cca229-3f16-4892-bc12-67738662cd5b,landlord,1.0
763,Yi-Nuo,No,Null,Null,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,c1cca229-3f16-4892-bc12-67738662cd5b,renter,1.0
764,Peter Schmidt,Yes,1800,Null,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,d439e0c9-e1e3-437b-b2a6-c38a97f7d2fc,landlord,1.0
765,Yi-Nuo,Yes,1800,8.0,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,d439e0c9-e1e3-437b-b2a6-c38a97f7d2fc,renter,1.0
766,Peter Schmidt,No,Null,Null,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,f281178b-dd98-4910-8fa5-7e2cabae3f25,landlord,1.0
